Unnamed: 0,DATE,OrderNumber,SKU,PCS,ReferenceID,Location,Alley_Number,Cellule,Coord,AlleyCell,x,y
195,12/11/2018,3780025,SKU_0130,1,REF_SKU_0130,LOC_SKU_0130,2,9,"[10.0, 21.1]",A1021,10.0,21.1
196,12/11/2018,3780039,SKU_0334,4,REF_SKU_0334,LOC_SKU_0334,4,5,"[20.0, 13.6]",A2014,20.0,13.6
197,12/11/2018,3780803,SKU_0015,1,REF_SKU_0015,LOC_SKU_0015,4,15,"[20.0, 31.9]",A2032,20.0,31.9
198,12/11/2018,3780131,SKU_0011,4,REF_SKU_0011,LOC_SKU_0011,10,13,"[50.0, 28.9]",A5029,50.0,28.9
199,12/11/2018,3780498,SKU_0001,4,REF_SKU_0001,LOC_SKU_0001,7,20,"[35.0, 40.9]",A3541,35.0,40.9
200,12/11/2018,3780229,SKU_0013,4,REF_SKU_0013,LOC_SKU_0013,10,1,"[50.0, 7.6]",A5008,50.0,7.6
201,12/11/2018,3780108,SKU_0004,1,REF_SKU_0004,LOC_SKU_0004,7,1,"[35.0, 8.1]",A3508,35.0,8.1
202,12/11/2018,3780172,SKU_0020,4,REF_SKU_0020,LOC_SKU_0020,2,10,"[10.0, 22.7]",A1023,10.0,22.7
203,12/11/2018,3780435,SKU_0005,2,REF_SKU_0005,LOC_SKU_0005,8,8,"[40.0, 20.4]",A4020,40.0,20.4
204,12/11/2018,3780478,SKU_0002,5,REF_SKU_0002,LOC_SKU_0002,8,15,"[40.0, 32.1]",A4032,40.0,32.1
205,12/11/2018,3780102,SKU_0001,5,REF_SKU_0001,LOC_SKU_0001,7,20,"[35.0, 40.9]",A3541,35.0,40.9
206,12/11/2018,3780866,SKU_0003,4,REF_SKU_0003,LOC_SKU_0003,7,11,"[35.0, 25.3]",A3525,35.0,25.3
207,12/11/2018,3780524,SKU_0001,5,REF_SKU_0001,LOC_SKU_0001,7,20,"[35.0, 40.9]",A3541,35.0,40.9
208,12/11/2018,3780275,SKU_0001,5,REF_SKU_0001,LOC_SKU_0001,7,20,"[35.0, 40.9]",A3541,35.0,40.9
209,12/11/2018,3780613,SKU_0443,4,REF_SKU_0443,LOC_SKU_0443,10,9,"[50.0, 20.7]",A5021,50.0,20.7
210,12/11/2018,3780044,SKU_0007,4,REF_SKU_0007,LOC_SKU_0007,6,1,"[30.0, 8.0]",A3008,30.0,8.0
211,12/11/2018,3780955,SKU_0012,2,REF_SKU_0012,LOC_SKU_0012,9,7,"[45.0, 18.5]",A4518,45.0,18.5
212,12/11/2018,3780817,SKU_0157,3,REF_SKU_0157,LOC_SKU_0157,2,2,"[10.0, 9.7]",A1010,10.0,9.7
213,12/11/2018,3780957,SKU_0479,1,REF_SKU_0479,LOC_SKU_0479,8,13,"[40.0, 27.8]",A4028,40.0,27.8
214,12/11/2018,3780017,SKU_0017,4,REF_SKU_0017,LOC_SKU_0017,7,4,"[35.0, 13.1]",A3513,35.0,13.1
215,12/11/2018,3780330,SKU_0094,4,REF_SKU_0094,LOC_SKU_0094,3,15,"[15.0, 31.8]",A1532,15.0,31.8
216,12/11/2018,3780569,SKU_0003,5,REF_SKU_0003,LOC_SKU_0003,7,11,"[35.0, 25.3]",A3525,35.0,25.3
217,12/11/2018,3780823,SKU_0003,2,REF_SKU_0003,LOC_SKU_0003,7,11,"[35.0, 25.3]",A3525,35.0,25.3
218,12/11/2018,3780497,SKU_0005,5,REF_SKU_0005,LOC_SKU_0005,8,8,"[40.0, 20.4]",A4020,40.0,20.4
219,12/11/2018,3780815,SKU_0032,4,REF_SKU_0032,LOC_SKU_0032,8,14,"[40.0, 30.9]",A4031,40.0,30.9
220,12/11/2018,3780012,SKU_0034,4,REF_SKU_0034,LOC_SKU_0034,5,10,"[25.0, 22.8]",A2523,25.0,22.8
221,12/11/2018,3780318,SKU_0003,5,REF_SKU_0003,LOC_SKU_0003,7,11,"[35.0, 25.3]",A3525,35.0,25.3
222,12/11/2018,3780592,SKU_0001,4,REF_SKU_0001,LOC_SKU_0001,7,20,"[35.0, 40.9]",A3541,35.0,40.9
223,12/11/2018,3780216,SKU_0024,3,REF_SKU_0024,LOC_SKU_0024,8,1,"[40.0, 7.0]",A4007,40.0,7.0
224,12/11/2018,3780339,SKU_0001,1,REF_SKU_0001,LOC_SKU_0001,7,20,"[35.0, 40.9]",A3541,35.0,40.9
225,12/11/2018,3780776,SKU_0016,1,REF_SKU_0016,LOC_SKU_0016,3,22,"[15.0, 43.8]",A1544,15.0,43.8
226,12/11/2018,3780991,SKU_0037,1,REF_SKU_0037,LOC_SKU_0037,9,7,"[45.0, 18.7]",A4519,45.0,18.7
227,12/11/2018,3780661,SKU_0039,3,REF_SKU_0039,LOC_SKU_0039,9,19,"[45.0, 39.9]",A4540,45.0,39.9
228,12/11/2018,3780081,SKU_0059,4,REF_SKU_0059,LOC_SKU_0059,7,15,"[35.0, 32.4]",A3532,35.0,32.4
229,12/11/2018,3780727,SKU_0156,5,REF_SKU_0156,LOC_SKU_0156,3,8,"[15.0, 20.5]",A1520,15.0,20.5
230,12/11/2018,3780485,SKU_0010,2,REF_SKU_0010,LOC_SKU_0010,5,15,"[25.0, 33.0]",A2533,25.0,33.0
231,12/11/2018,3780374,SKU_0049,4,REF_SKU_0049,LOC_SKU_0049,8,7,"[40.0, 17.7]",A4018,40.0,17.7
232,12/11/2018,3780976,SKU_0022,3,REF_SKU_0022,LOC_SKU_0022,4,6,"[20.0, 16.2]",A2016,20.0,16.2
233,12/11/2018,3780710,SKU_0001,3,REF_SKU_0001,LOC_SKU_0001,7,20,"[35.0, 40.9]",A3541,35.0,40.9
234,12/11/2018,3780200,SKU_0001,1,REF_SKU_0001,LOC_SKU_0001,7,20,"[35.0, 40.9]",A3541,35.0,40.9
235,12/11/2018,3780537,SKU_0003,4,REF_SKU_0003,LOC_SKU_0003,7,11,"[35.0, 25.3]",A3525,35.0,25.3
236,12/11/2018,3780466,SKU_0007,1,REF_SKU_0007,LOC_SKU_0007,6,1,"[30.0, 8.0]",A3008,30.0,8.0
237,12/11/2018,3780089,SKU_0021,2,REF_SKU_0021,LOC_SKU_0021,10,2,"[50.0, 9.8]",A5010,50.0,9.8
238,12/11/2018,3780268,SKU_0129,1,REF_SKU_0129,LOC_SKU_0129,3,22,"[15.0, 45.2]",A1545,15.0,45.2
239,12/11/2018,3780655,SKU_0002,2,REF_SKU_0002,LOC_SKU_0002,8,15,"[40.0, 32.1]",A4032,40.0,32.1
240,12/11/2018,3780571,SKU_0001,3,REF_SKU_0001,LOC_SKU_0001,7,20,"[35.0, 40.9]",A3541,35.0,40.9
241,12/11/2018,3780922,SKU_0353,1,REF_SKU_0353,LOC_SKU_0353,8,18,"[40.0, 37.6]",A4038,40.0,37.6
242,12/11/2018,3780489,SKU_0001,1,REF_SKU_0001,LOC_SKU_0001,7,20,"[35.0, 40.9]",A3541,35.0,40.9
243,12/11/2018,3780877,SKU_0008,5,REF_SKU_0008,LOC_SKU_0008,8,21,"[40.0, 42.5]",A4042,40.0,42.5
244,12/11/2018,3780538,SKU_0017,3,REF_SKU_0017,LOC_SKU_0017,7,4,"[35.0, 13.1]",A3513,35.0,13.1
245,12/11/2018,3780047,SKU_0013,5,REF_SKU_0013,LOC_SKU_0013,10,1,"[50.0, 7.6]",A5008,50.0,7.6
246,12/11/2018,3780288,SKU_0001,2,REF_SKU_0001,LOC_SKU_0001,7,20,"[35.0, 40.9]",A3541,35.0,40.9
247,12/11/2018,3780778,SKU_0001,2,REF_SKU_0001,LOC_SKU_0001,7,20,"[35.0, 40.9]",A3541,35.0,40.9
248,12/11/2018,3780016,SKU_0001,3,REF_SKU_0001,LOC_SKU_0001,7,20,"[35.0, 40.9]",A3541,35.0,40.9
249,12/11/2018,3780711,SKU_0017,2,REF_SKU_0017,LOC_SKU_0017,7,4,"[35.0, 13.1]",A3513,35.0,13.1
250,12/11/2018,3780401,SKU_0013,3,REF_SKU_0013,LOC_SKU_0013,10,1,"[50.0, 7.6]",A5008,50.0,7.6
251,12/11/2018,3780919,SKU_0002,2,REF_SKU_0002,LOC_SKU_0002,8,15,"[40.0, 32.1]",A4032,40.0,32.1
252,12/11/2018,3780794,SKU_0025,4,REF_SKU_0025,LOC_SKU_0025,1,6,"[5.0, 17.0]",A0517,5.0,17.0
253,12/11/2018,3780981,SKU_0100,1,REF_SKU_0100,LOC_SKU_0100,2,21,"[10.0, 42.8]",A1043,10.0,42.8
254,12/11/2018,3780086,SKU_0001,4,REF_SKU_0001,LOC_SKU_0001,7,20,"[35.0, 40.9]",A3541,35.0,40.9
255,12/11/2018,3780250,SKU_0009,3,REF_SKU_0009,LOC_SKU_0009,6,0,"[30.0, 5.5]",A3006,30.0,5.5
256,12/11/2018,3780391,SKU_0036,3,REF_SKU_0036,LOC_SKU_0036,8,9,"[40.0, 21.4]",A4021,40.0,21.4
257,12/11/2018,3780782,SKU_0002,4,REF_SKU_0002,LOC_SKU_0002,8,15,"[40.0, 32.1]",A4032,40.0,32.1
258,12/11/2018,3780335,SKU_0003,1,REF_SKU_0003,LOC_SKU_0003,7,11,"[35.0, 25.3]",A3525,35.0,25.3
259,12/11/2018,3780629,SKU_0021,1,REF_SKU_0021,LOC_SKU_0021,10,2,"[50.0, 9.8]",A5010,50.0,9.8
260,12/11/2018,3780519,SKU_0195,5,REF_SKU_0195,LOC_SKU_0195,4,1,"[20.0, 7.5]",A2008,20.0,7.5
261,12/11/2018,3780137,SKU_0092,2,REF_SKU_0092,LOC_SKU_0092,1,4,"[5.0, 12.2]",A0512,5.0,12.2
262,12/11/2018,3780883,SKU_0017,5,REF_SKU_0017,LOC_SKU_0017,7,4,"[35.0, 13.1]",A3513,35.0,13.1
263,12/11/2018,3780688,SKU_0049,1,REF_SKU_0049,LOC_SKU_0049,8,7,"[40.0, 17.7]",A4018,40.0,17.7
264,12/11/2018,3780840,SKU_0004,4,REF_SKU_0004,LOC_SKU_0004,7,1,"[35.0, 8.1]",A3508,35.0,8.1
265,12/11/2018,3780498,SKU_0025,2,REF_SKU_0025,LOC_SKU_0025,1,6,"[5.0, 17.0]",A0517,5.0,17.0
266,12/11/2018,3780827,SKU_0008,4,REF_SKU_0008,LOC_SKU_0008,8,21,"[40.0, 42.5]",A4042,40.0,42.5
267,12/11/2018,3780727,SKU_0001,5,REF_SKU_0001,LOC_SKU_0001,7,20,"[35.0, 40.9]",A3541,35.0,40.9
268,12/11/2018,3780477,SKU_0039,3,REF_SKU_0039,LOC_SKU_0039,9,19,"[45.0, 39.9]",A4540,45.0,39.9
269,12/11/2018,3780594,SKU_0014,4,REF_SKU_0014,LOC_SKU_0014,3,10,"[15.0, 22.5]",A1522,15.0,22.5
270,12/11/2018,3780223,SKU_0004,5,REF_SKU_0004,LOC_SKU_0004,7,1,"[35.0, 8.1]",A3508,35.0,8.1
271,12/11/2018,3780990,SKU_0219,5,REF_SKU_0219,LOC_SKU_0219,4,9,"[20.0, 22.1]",A2022,20.0,22.1
272,12/11/2018,3780372,SKU_0001,5,REF_SKU_0001,LOC_SKU_0001,7,20,"[35.0, 40.9]",A3541,35.0,40.9
273,12/11/2018,3780935,SKU_0003,3,REF_SKU_0003,LOC_SKU_0003,7,11,"[35.0, 25.3]",A3525,35.0,25.3
274,12/11/2018,3780995,SKU_0001,3,REF_SKU_0001,LOC_SKU_0001,7,20,"[35.0, 40.9]",A3541,35.0,40.9
275,12/11/2018,3780402,SKU_0065,3,REF_SKU_0065,LOC_SKU_0065,4,22,"[20.0, 45.2]",A2045,20.0,45.2
276,12/11/2018,3780443,SKU_0039,2,REF_SKU_0039,LOC_SKU_0039,9,19,"[45.0, 39.9]",A4540,45.0,39.9
277,12/11/2018,3780490,SKU_0003,3,REF_SKU_0003,LOC_SKU_0003,7,11,"[35.0, 25.3]",A3525,35.0,25.3
278,12/11/2018,3780615,SKU_0032,3,REF_SKU_0032,LOC_SKU_0032,8,14,"[40.0, 30.9]",A4031,40.0,30.9
279,12/11/2018,3780273,SKU_0005,3,REF_SKU_0005,LOC_SKU_0005,8,8,"[40.0, 20.4]",A4020,40.0,20.4
280,12/11/2018,3780526,SKU_0060,4,REF_SKU_0060,LOC_SKU_0060,4,24,"[20.0, 47.5]",A2048,20.0,47.5
281,12/11/2018,3780159,SKU_0007,3,REF_SKU_0007,LOC_SKU_0007,6,1,"[30.0, 8.0]",A3008,30.0,8.0
282,12/11/2018,3780152,SKU_0005,2,REF_SKU_0005,LOC_SKU_0005,8,8,"[40.0, 20.4]",A4020,40.0,20.4
283,12/11/2018,3780995,SKU_0271,5,REF_SKU_0271,LOC_SKU_0271,1,17,"[5.0, 36.5]",A0536,5.0,36.5
284,12/11/2018,3780620,SKU_0002,4,REF_SKU_0002,LOC_SKU_0002,8,15,"[40.0, 32.1]",A4032,40.0,32.1
285,12/11/2018,3780188,SKU_0001,1,REF_SKU_0001,LOC_SKU_0001,7,20,"[35.0, 40.9]",A3541,35.0,40.9
286,12/11/2018,3780813,SKU_0017,3,REF_SKU_0017,LOC_SKU_0017,7,4,"[35.0, 13.1]",A3513,35.0,13.1
287,12/11/2018,3780098,SKU_0373,5,REF_SKU_0373,LOC_SKU_0373,6,15,"[30.0, 32.5]",A3032,30.0,32.5
288,12/11/2018,3780131,SKU_0004,5,REF_SKU_0004,LOC_SKU_0004,7,1,"[35.0, 8.1]",A3508,35.0,8.1
289,12/11/2018,3780805,SKU_0001,4,REF_SKU_0001,LOC_SKU_0001,7,20,"[35.0, 40.9]",A3541,35.0,40.9
290,12/11/2018,3780171,SKU_0004,1,REF_SKU_0004,LOC_SKU_0004,7,1,"[35.0, 8.1]",A3508,35.0,8.1
291,12/11/2018,3780936,SKU_0010,2,REF_SKU_0010,LOC_SKU_0010,5,15,"[25.0, 33.0]",A2533,25.0,33.0
292,12/11/2018,3780986,SKU_0001,5,REF_SKU_0001,LOC_SKU_0001,7,20,"[35.0, 40.9]",A3541,35.0,40.9
293,12/11/2018,3780183,SKU_0028,5,REF_SKU_0028,LOC_SKU_0028,4,5,"[20.0, 13.7]",A2014,20.0,13.7
294,12/11/2018,3780983,SKU_0490,5,REF_SKU_0490,LOC_SKU_0490,7,24,"[35.0, 47.6]",A3548,35.0,47.6
295,12/11/2018,3780364,SKU_0007,5,REF_SKU_0007,LOC_SKU_0007,6,1,"[30.0, 8.0]",A3008,30.0,8.0
296,12/11/2018,3780039,SKU_0004,4,REF_SKU_0004,LOC_SKU_0004,7,1,"[35.0, 8.1]",A3508,35.0,8.1
297,12/11/2018,3780527,SKU_0005,1,REF_SKU_0005,LOC_SKU_0005,8,8,"[40.0, 20.4]",A4020,40.0,20.4
298,12/11/2018,3780888,SKU_0001,5,REF_SKU_0001,LOC_SKU_0001,7,20,"[35.0, 40.9]",A3541,35.0,40.9
299,12/11/2018,3780497,SKU_0171,2,REF_SKU_0171,LOC_SKU_0171,2,13,"[10.0, 28.5]",A1028,10.0,28.5
300,12/11/2018,3780516,SKU_0006,2,REF_SKU_0006,LOC_SKU_0006,8,18,"[40.0, 37.0]",A4037,40.0,37.0
301,12/11/2018,3780349,SKU_0005,3,REF_SKU_0005,LOC_SKU_0005,8,8,"[40.0, 20.4]",A4020,40.0,20.4
302,12/11/2018,3780982,SKU_0029,5,REF_SKU_0029,LOC_SKU_0029,2,19,"[10.0, 40.0]",A1040,10.0,40.0
303,12/11/2018,3780921,SKU_0007,5,REF_SKU_0007,LOC_SKU_0007,6,1,"[30.0, 8.0]",A3008,30.0,8.0
304,12/11/2018,3780397,SKU_0027,5,REF_SKU_0027,LOC_SKU_0027,6,5,"[30.0, 14.8]",A3015,30.0,14.8
305,12/11/2018,3780722,SKU_0001,5,REF_SKU_0001,LOC_SKU_0001,7,20,"[35.0, 40.9]",A3541,35.0,40.9
306,12/11/2018,3780161,SKU_0095,5,REF_SKU_0095,LOC_SKU_0095,4,0,"[20.0, 6.2]",A2006,20.0,6.2
307,12/11/2018,3780016,SKU_0285,2,REF_SKU_0285,LOC_SKU_0285,3,21,"[15.0, 42.1]",A1542,15.0,42.1
308,12/11/2018,3780493,SKU_0027,1,REF_SKU_0027,LOC_SKU_0027,6,5,"[30.0, 14.8]",A3015,30.0,14.8
309,12/11/2018,3780426,SKU_0325,1,REF_SKU_0325,LOC_SKU_0325,1,24,"[5.0, 47.8]",A0548,5.0,47.8
310,12/11/2018,3780108,SKU_0001,3,REF_SKU_0001,LOC_SKU_0001,7,20,"[35.0, 40.9]",A3541,35.0,40.9
311,12/11/2018,3780894,SKU_0008,2,REF_SKU_0008,LOC_SKU_0008,8,21,"[40.0, 42.5]",A4042,40.0,42.5
312,12/11/2018,3780450,SKU_0019,5,REF_SKU_0019,LOC_SKU_0019,9,24,"[45.0, 48.5]",A4548,45.0,48.5
313,12/11/2018,3780311,SKU_0017,1,REF_SKU_0017,LOC_SKU_0017,7,4,"[35.0, 13.1]",A3513,35.0,13.1
314,12/11/2018,3780739,SKU_0005,4,REF_SKU_0005,LOC_SKU_0005,8,8,"[40.0, 20.4]",A4020,40.0,20.4
315,12/11/2018,3780170,SKU_0003,4,REF_SKU_0003,LOC_SKU_0003,7,11,"[35.0, 25.3]",A3525,35.0,25.3
316,12/11/2018,3780546,SKU_0001,4,REF_SKU_0001,LOC_SKU_0001,7,20,"[35.0, 40.9]",A3541,35.0,40.9
317,12/11/2018,3780414,SKU_0005,5,REF_SKU_0005,LOC_SKU_0005,8,8,"[40.0, 20.4]",A4020,40.0,20.4
318,12/11/2018,3780251,SKU_0001,5,REF_SKU_0001,LOC_SKU_0001,7,20,"[35.0, 40.9]",A3541,35.0,40.9
319,12/11/2018,3780759,SKU_0050,3,REF_SKU_0050,LOC_SKU_0050,3,12,"[15.0, 26.5]",A1526,15.0,26.5
320,12/11/2018,3780781,SKU_0002,3,REF_SKU_0002,LOC_SKU_0002,8,15,"[40.0, 32.1]",A4032,40.0,32.1
321,12/11/2018,3780141,SKU_0001,3,REF_SKU_0001,LOC_SKU_0001,7,20,"[35.0, 40.9]",A3541,35.0,40.9
322,12/11/2018,3780274,SKU_0014,4,REF_SKU_0014,LOC_SKU_0014,3,10,"[15.0, 22.5]",A1522,15.0,22.5
323,12/11/2018,3780416,SKU_0018,5,REF_SKU_0018,LOC_SKU_0018,7,0,"[35.0, 6.1]",A3506,35.0,6.1
324,12/11/2018,3780608,SKU_0155,4,REF_SKU_0155,LOC_SKU_0155,1,2,"[5.0, 8.7]",A0509,5.0,8.7
325,12/11/2018,3780739,SKU_0016,3,REF_SKU_0016,LOC_SKU_0016,3,22,"[15.0, 43.8]",A1544,15.0,43.8
326,12/11/2018,3780891,SKU_0004,5,REF_SKU_0004,LOC_SKU_0004,7,1,"[35.0, 8.1]",A3508,35.0,8.1
327,12/11/2018,3780039,SKU_0087,2,REF_SKU_0087,LOC_SKU_0087,7,17,"[35.0, 35.4]",A3535,35.0,35.4
328,12/11/2018,3780814,SKU_0013,1,REF_SKU_0013,LOC_SKU_0013,10,1,"[50.0, 7.6]",A5008,50.0,7.6
329,12/11/2018,3780029,SKU_0001,1,REF_SKU_0001,LOC_SKU_0001,7,20,"[35.0, 40.9]",A3541,35.0,40.9
330,12/11/2018,3780958,SKU_0015,3,REF_SKU_0015,LOC_SKU_0015,4,15,"[20.0, 31.9]",A2032,20.0,31.9
331,12/11/2018,3780477,SKU_0213,4,REF_SKU_0213,LOC_SKU_0213,5,9,"[25.0, 21.0]",A2521,25.0,21.0
332,12/11/2018,3780318,SKU_0005,2,REF_SKU_0005,LOC_SKU_0005,8,8,"[40.0, 20.4]",A4020,40.0,20.4
333,12/11/2018,3780245,SKU_0003,5,REF_SKU_0003,LOC_SKU_0003,7,11,"[35.0, 25.3]",A3525,35.0,25.3
334,12/11/2018,3780748,SKU_0001,4,REF_SKU_0001,LOC_SKU_0001,7,20,"[35.0, 40.9]",A3541,35.0,40.9
335,12/11/2018,3780697,SKU_0001,3,REF_SKU_0001,LOC_SKU_0001,7,20,"[35.0, 40.9]",A3541,35.0,40.9
336,12/11/2018,3780272,SKU_0006,4,REF_SKU_0006,LOC_SKU_0006,8,18,"[40.0, 37.0]",A4037,40.0,37.0
337,12/11/2018,3780440,SKU_0018,3,REF_SKU_0018,LOC_SKU_0018,7,0,"[35.0, 6.1]",A3506,35.0,6.1
338,12/11/2018,3780748,SKU_0001,1,REF_SKU_0001,LOC_SKU_0001,7,20,"[35.0, 40.9]",A3541,35.0,40.9
339,12/11/2018,3780239,SKU_0283,1,REF_SKU_0283,LOC_SKU_0283,9,8,"[45.0, 19.3]",A4519,45.0,19.3
340,12/11/2018,3780377,SKU_0059,4,REF_SKU_0059,LOC_SKU_0059,7,15,"[35.0, 32.4]",A3532,35.0,32.4
341,12/11/2018,3780266,SKU_0017,2,REF_SKU_0017,LOC_SKU_0017,7,4,"[35.0, 13.1]",A3513,35.0,13.1
342,12/11/2018,3780926,SKU_0107,5,REF_SKU_0107,LOC_SKU_0107,5,23,"[25.0, 45.6]",A2546,25.0,45.6
343,12/11/2018,3780921,SKU_0001,3,REF_SKU_0001,LOC_SKU_0001,7,20,"[35.0, 40.9]",A3541,35.0,40.9
344,12/11/2018,3780359,SKU_0008,5,REF_SKU_0008,LOC_SKU_0008,8,21,"[40.0, 42.5]",A4042,40.0,42.5
345,12/11/2018,3780340,SKU_0023,1,REF_SKU_0023,LOC_SKU_0023,7,15,"[35.0, 32.6]",A3533,35.0,32.6
346,12/11/2018,3780389,SKU_0107,2,REF_SKU_0107,LOC_SKU_0107,5,23,"[25.0, 45.6]",A2546,25.0,45.6
347,12/11/2018,3780577,SKU_0074,2,REF_SKU_0074,LOC_SKU_0074,8,24,"[40.0, 47.5]",A4048,40.0,47.5
348,12/11/2018,3780990,SKU_0002,5,REF_SKU_0002,LOC_SKU_0002,8,15,"[40.0, 32.1]",A4032,40.0,32.1
349,12/11/2018,3780689,SKU_0286,1,REF_SKU_0286,LOC_SKU_0286,2,10,"[10.0, 24.0]",A1024,10.0,24.0
350,12/11/2018,3780003,SKU_0001,5,REF_SKU_0001,LOC_SKU_0001,7,20,"[35.0, 40.9]",A3541,35.0,40.9
351,12/11/2018,3780429,SKU_0159,4,REF_SKU_0159,LOC_SKU_0159,3,12,"[15.0, 26.2]",A1526,15.0,26.2
352,12/11/2018,3780142,SKU_0379,2,REF_SKU_0379,LOC_SKU_0379,8,17,"[40.0, 36.5]",A4036,40.0,36.5
353,12/11/2018,3780376,SKU_0001,2,REF_SKU_0001,LOC_SKU_0001,7,20,"[35.0, 40.9]",A3541,35.0,40.9
354,12/11/2018,3780670,SKU_0046,4,REF_SKU_0046,LOC_SKU_0046,2,2,"[10.0, 9.7]",A1010,10.0,9.7
355,12/11/2018,3780324,SKU_0001,1,REF_SKU_0001,LOC_SKU_0001,7,20,"[35.0, 40.9]",A3541,35.0,40.9
356,12/11/2018,3780146,SKU_0005,2,REF_SKU_0005,LOC_SKU_0005,8,8,"[40.0, 20.4]",A4020,40.0,20.4
357,12/11/2018,3780958,SKU_0011,3,REF_SKU_0011,LOC_SKU_0011,10,13,"[50.0, 28.9]",A5029,50.0,28.9
358,12/11/2018,3780293,SKU_0016,3,REF_SKU_0016,LOC_SKU_0016,3,22,"[15.0, 43.8]",A1544,15.0,43.8
359,12/11/2018,3780665,SKU_0274,1,REF_SKU_0274,LOC_SKU_0274,7,1,"[35.0, 7.5]",A3508,35.0,7.5
360,12/11/2018,3780432,SKU_0032,4,REF_SKU_0032,LOC_SKU_0032,8,14,"[40.0, 30.9]",A4031,40.0,30.9
361,12/11/2018,3780705,SKU_0008,5,REF_SKU_0008,LOC_SKU_0008,8,21,"[40.0, 42.5]",A4042,40.0,42.5
362,12/11/2018,3780949,SKU_0092,1,REF_SKU_0092,LOC_SKU_0092,1,4,"[5.0, 12.2]",A0512,5.0,12.2
363,12/11/2018,3780975,SKU_0313,5,REF_SKU_0313,LOC_SKU_0313,2,21,"[10.0, 43.4]",A1043,10.0,43.4
364,12/11/2018,3780585,SKU_0001,1,REF_SKU_0001,LOC_SKU_0001,7,20,"[35.0, 40.9]",A3541,35.0,40.9
365,12/11/2018,3780399,SKU_0423,3,REF_SKU_0423,LOC_SKU_0423,7,3,"[35.0, 10.7]",A3511,35.0,10.7
366,12/11/2018,3780817,SKU_0001,4,REF_SKU_0001,LOC_SKU_0001,7,20,"[35.0, 40.9]",A3541,35.0,40.9
367,12/11/2018,3780889,SKU_0095,3,REF_SKU_0095,LOC_SKU_0095,4,0,"[20.0, 6.2]",A2006,20.0,6.2
368,12/11/2018,3780344,SKU_0002,4,REF_SKU_0002,LOC_SKU_0002,8,15,"[40.0, 32.1]",A4032,40.0,32.1
369,12/11/2018,3780964,SKU_0001,5,REF_SKU_0001,LOC_SKU_0001,7,20,"[35.0, 40.9]",A3541,35.0,40.9
370,12/11/2018,3780140,SKU_0007,1,REF_SKU_0007,LOC_SKU_0007,6,1,"[30.0, 8.0]",A3008,30.0,8.0
371,12/11/2018,3780187,SKU_0026,2,REF_SKU_0026,LOC_SKU_0026,8,19,"[40.0, 39.1]",A4039,40.0,39.1
372,12/11/2018,3780805,SKU_0005,2,REF_SKU_0005,LOC_SKU_0005,8,8,"[40.0, 20.4]",A4020,40.0,20.4
373,12/11/2018,3780061,SKU_0001,4,REF_SKU_0001,LOC_SKU_0001,7,20,"[35.0, 40.9]",A3541,35.0,40.9
374,12/11/2018,3780997,SKU_0019,4,REF_SKU_0019,LOC_SKU_0019,9,24,"[45.0, 48.5]",A4548,45.0,48.5
375,12/11/2018,3780939,SKU_0202,3,REF_SKU_0202,LOC_SKU_0202,2,14,"[10.0, 31.0]",A1031,10.0,31.0
376,12/11/2018,3780380,SKU_0005,2,REF_SKU_0005,LOC_SKU_0005,8,8,"[40.0, 20.4]",A4020,40.0,20.4
377,12/11/2018,3780710,SKU_0002,3,REF_SKU_0002,LOC_SKU_0002,8,15,"[40.0, 32.1]",A4032,40.0,32.1
378,12/11/2018,3780807,SKU_0007,5,REF_SKU_0007,LOC_SKU_0007,6,1,"[30.0, 8.0]",A3008,30.0,8.0
379,12/11/2018,3780440,SKU_0001,2,REF_SKU_0001,LOC_SKU_0001,7,20,"[35.0, 40.9]",A3541,35.0,40.9
380,12/11/2018,3780319,SKU_0100,5,REF_SKU_0100,LOC_SKU_0100,2,21,"[10.0, 42.8]",A1043,10.0,42.8
381,12/11/2018,3780302,SKU_0105,1,REF_SKU_0105,LOC_SKU_0105,4,13,"[20.0, 29.1]",A2029,20.0,29.1
382,12/11/2018,3780344,SKU_0017,3,REF_SKU_0017,LOC_SKU_0017,7,4,"[35.0, 13.1]",A3513,35.0,13.1
383,12/11/2018,3780011,SKU_0004,4,REF_SKU_0004,LOC_SKU_0004,7,1,"[35.0, 8.1]",A3508,35.0,8.1
384,12/11/2018,3780062,SKU_0085,2,REF_SKU_0085,LOC_SKU_0085,2,13,"[10.0, 29.1]",A1029,10.0,29.1
385,12/11/2018,3780845,SKU_0014,3,REF_SKU_0014,LOC_SKU_0014,3,10,"[15.0, 22.5]",A1522,15.0,22.5
386,12/11/2018,3780226,SKU_0105,4,REF_SKU_0105,LOC_SKU_0105,4,13,"[20.0, 29.1]",A2029,20.0,29.1
387,12/11/2018,3780153,SKU_0024,1,REF_SKU_0024,LOC_SKU_0024,8,1,"[40.0, 7.0]",A4007,40.0,7.0
388,12/11/2018,3780711,SKU_0075,2,REF_SKU_0075,LOC_SKU_0075,6,5,"[30.0, 15.2]",A3015,30.0,15.2
389,12/11/2018,3780564,SKU_0019,5,REF_SKU_0019,LOC_SKU_0019,9,24,"[45.0, 48.5]",A4548,45.0,48.5
390,12/11/2018,3780772,SKU_0006,1,REF_SKU_0006,LOC_SKU_0006,8,18,"[40.0, 37.0]",A4037,40.0,37.0
